tree_id;max_buds;treatment;date;open_buds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;22.02.2021;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;22.02.2021;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;22.02.2021;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;22.02.2021;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;22.02.2021;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;22.02.2021;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;22.02.2021;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;22.02.2021;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;22.02.2021;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;22.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;22.02.2021;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;22.02.2021;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;22.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;22.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;22.02.2021;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;22.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;22.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;22.02.2021;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;22.02.2021;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;22.02.2021;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;22.02.2021;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;22.02.2021;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;22.02.2021;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;22.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;22.02.2021;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;22.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;22.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;22.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;22.02.2021;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;22.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;22.02.2021;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;22.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;22.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;22.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;23.02.2021;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;23.02.2021;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;23.02.2021;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;23.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;23.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;23.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;23.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;23.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;23.02.2021;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;23.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;23.02.2021;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;23.02.2021;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;23.02.2021;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;23.02.2021;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;23.02.2021;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;23.02.2021;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;23.02.2021;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;23.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;23.02.2021;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;23.02.2021;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;23.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;23.02.2021;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;23.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;23.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;23.02.2021;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;23.02.2021;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;23.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;23.02.2021;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;23.02.2021;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;23.02.2021;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;23.02.2021;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;23.02.2021;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;23.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;23.02.2021;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;23.02.2021;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;23.02.2021;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;23.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;23.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;23.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;23.02.2021;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;23.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;23.02.2021;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;23.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;23.02.2021;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;23.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;23.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;23.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;23.02.2021;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;23.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;23.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;23.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;23.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;23.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;23.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;23.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;23.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;24.02.2021;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;24.02.2021;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;24.02.2021;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;24.02.2021;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;24.02.2021;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;24.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;24.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;24.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;24.02.2021;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;24.02.2021;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;24.02.2021;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;24.02.2021;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;24.02.2021;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;24.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;24.02.2021;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;24.02.2021;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;24.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;24.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;24.02.2021;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;24.02.2021;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;24.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;24.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;24.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;24.02.2021;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;24.02.2021;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;24.02.2021;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;24.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;24.02.2021;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;24.02.2021;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;24.02.2021;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;24.02.2021;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;24.02.2021;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;24.02.2021;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;24.02.2021;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;24.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;24.02.2021;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;24.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;24.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;24.02.2021;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;24.02.2021;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;24.02.2021;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;24.02.2021;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;24.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;24.02.2021;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;24.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;24.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;24.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;24.02.2021;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;24.02.2021;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;24.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;24.02.2021;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;24.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;24.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;24.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;24.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;24.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;25.02.2021;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;25.02.2021;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;25.02.2021;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;25.02.2021;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;25.02.2021;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;25.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;25.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;25.02.2021;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;25.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;25.02.2021;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;25.02.2021;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;25.02.2021;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;25.02.2021;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;25.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;25.02.2021;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;25.02.2021;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;25.02.2021;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;25.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;25.02.2021;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;25.02.2021;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;25.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;25.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;25.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;25.02.2021;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;25.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;25.02.2021;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;25.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;25.02.2021;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;25.02.2021;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;25.02.2021;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;25.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;25.02.2021;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;25.02.2021;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;25.02.2021;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;25.02.2021;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;25.02.2021;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;25.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;25.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;25.02.2021;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;25.02.2021;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;25.02.2021;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;25.02.2021;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;25.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;25.02.2021;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;25.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;25.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;25.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;25.02.2021;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;25.02.2021;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;25.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;25.02.2021;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;25.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;25.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;25.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;25.02.2021;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;25.02.2021;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;26.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;26.02.2021;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;26.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;26.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;26.02.2021;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;26.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;26.02.2021;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;26.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;26.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;26.02.2021;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;26.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;26.02.2021;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;26.02.2021;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;26.02.2021;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;26.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;26.02.2021;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;26.02.2021;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;26.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;26.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;26.02.2021;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;26.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;27.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;27.02.2021;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
